name,x,y,start_time,end_time,service_time,revenue
task_0,6,24,0,240,30,50
task_1,20,17,240,480,30,50
task_2,22,9,480,720,30,50
task_3,16,22,0,240,30,50
task_4,0,4,240,480,30,50
task_5,5,25,480,720,30,50
task_6,26,5,0,240,30,50
task_7,21,10,240,480,30,50
task_8,23,3,480,720,30,50
task_9,1,0,0,240,30,50
task_10,7,1,240,480,30,50
task_11,15,21,480,720,30,50
task_12,10,8,0,240,30,50
task_13,25,20,240,480,30,50
task_14,27,13,480,720,30,50
task_15,15,16,0,240,30,50
task_16,26,0,240,480,30,50
task_17,9,5,480,720,30,50
task_18,0,10,0,240,30,50
task_19,29,21,240,480,30,50
task_20,29,27,480,720,30,50
task_21,10,0,0,240,30,50
task_22,24,23,240,480,30,50
task_23,4,24,480,720,30,50
task_24,5,28,0,240,30,50
task_25,10,0,240,480,30,50
task_26,11,2,480,720,30,50
task_27,9,5,0,240,30,50
task_28,21,27,240,480,30,50
task_29,4,12,480,720,30,50
task_30,19,23,0,240,30,50
task_31,18,13,240,480,30,50
task_32,17,7,480,720,30,50
task_33,1,25,0,240,30,50
task_34,19,18,240,480,30,50
