name,x,y,start_time,end_time,service_time,revenue
task_0,6,8,0,240,30,50
task_1,4,28,240,480,30,50
task_2,11,10,480,720,30,50
task_3,0,12,0,240,30,50
task_4,18,22,240,480,30,50
task_5,19,25,480,720,30,50
task_6,17,24,0,240,30,50
task_7,14,13,240,480,30,50
task_8,3,27,480,720,30,50
task_9,9,20,0,240,30,50
task_10,12,21,240,480,30,50
task_11,0,7,480,720,30,50
task_12,3,3,0,240,30,50
task_13,28,1,240,480,30,50
task_14,14,14,480,720,30,50
task_15,17,15,0,240,30,50
task_16,1,26,240,480,30,50
task_17,24,15,480,720,30,50
task_18,0,23,0,240,30,50
task_19,0,13,240,480,30,50
task_20,13,6,480,720,30,50
task_21,15,13,0,240,30,50
task_22,10,12,240,480,30,50
task_23,0,27,480,720,30,50
task_24,28,17,0,240,30,50
task_25,23,0,240,480,30,50
task_26,4,5,480,720,30,50
task_27,22,19,0,240,30,50
task_28,28,11,240,480,30,50
task_29,5,23,480,720,30,50
task_30,11,8,0,240,30,50
task_31,9,10,240,480,30,50
task_32,21,16,480,720,30,50
task_33,11,16,0,240,30,50
task_34,0,29,240,480,30,50
task_35,20,9,480,720,30,50
task_36,15,11,0,240,30,50
task_37,29,13,240,480,30,50
task_38,2,10,480,720,30,50
task_39,16,29,0,240,30,50
task_40,16,22,240,480,30,50
task_41,23,1,480,720,30,50
task_42,0,21,0,240,30,50
task_43,11,8,240,480,30,50
task_44,2,6,480,720,30,50
task_45,26,9,0,240,30,50
task_46,16,16,240,480,30,50
task_47,12,28,480,720,30,50
task_48,5,20,0,240,30,50
task_49,29,5,240,480,30,50
task_50,1,5,480,720,30,50
task_51,9,3,0,240,30,50
task_52,4,15,240,480,30,50
task_53,20,21,480,720,30,50
task_54,26,5,0,240,30,50
