name,x,y,start_time,end_time,service_time,revenue
task_0,27,28,0,240,30,50
task_1,18,19,240,480,30,50
task_2,14,23,480,720,30,50
task_3,22,5,0,240,30,50
task_4,10,26,240,480,30,50
task_5,29,5,480,720,30,50
task_6,4,6,0,240,30,50
task_7,27,22,240,480,30,50
task_8,6,1,480,720,30,50
task_9,4,25,0,240,30,50
task_10,13,20,240,480,30,50
task_11,0,12,480,720,30,50
task_12,16,4,0,240,30,50
task_13,3,23,240,480,30,50
task_14,3,22,480,720,30,50
task_15,4,5,0,240,30,50
task_16,16,27,240,480,30,50
task_17,11,9,480,720,30,50
task_18,22,13,0,240,30,50
task_19,12,1,240,480,30,50
task_20,3,9,480,720,30,50
task_21,23,19,0,240,30,50
task_22,11,27,240,480,30,50
task_23,22,10,480,720,30,50
task_24,3,13,0,240,30,50
task_25,14,24,240,480,30,50
task_26,3,20,480,720,30,50
task_27,2,1,0,240,30,50
task_28,23,26,240,480,30,50
task_29,4,3,480,720,30,50
task_30,28,14,0,240,30,50
task_31,18,0,240,480,30,50
task_32,29,6,480,720,30,50
task_33,0,17,0,240,30,50
task_34,22,27,240,480,30,50
task_35,1,24,480,720,30,50
task_36,12,2,0,240,30,50
task_37,18,26,240,480,30,50
task_38,27,20,480,720,30,50
task_39,28,28,0,240,30,50
