name,x,y,start_time,end_time,service_time,revenue
task_0,21,18,0,240,30,50
task_1,10,27,240,480,30,50
task_2,29,27,480,720,30,50
task_3,0,23,0,240,30,50
task_4,28,4,240,480,30,50
task_5,8,20,480,720,30,50
task_6,14,12,0,240,30,50
task_7,1,15,240,480,30,50
task_8,28,20,480,720,30,50
task_9,11,24,0,240,30,50
task_10,20,4,240,480,30,50
task_11,12,7,480,720,30,50
task_12,1,6,0,240,30,50
task_13,17,29,240,480,30,50
task_14,21,5,480,720,30,50
task_15,29,17,0,240,30,50
task_16,19,9,240,480,30,50
task_17,12,7,480,720,30,50
task_18,29,20,0,240,30,50
task_19,8,13,240,480,30,50
task_20,8,4,480,720,30,50
task_21,27,29,0,240,30,50
task_22,13,22,240,480,30,50
task_23,27,24,480,720,30,50
task_24,11,25,0,240,30,50
task_25,23,22,240,480,30,50
task_26,26,7,480,720,30,50
task_27,9,22,0,240,30,50
task_28,4,24,240,480,30,50
task_29,6,16,480,720,30,50
