name,x,y,start_time,end_time,service_time,revenue
task_0,0,18,0,240,30,50
task_1,15,27,240,480,30,50
task_2,4,2,480,720,30,50
task_3,10,23,0,240,30,50
task_4,7,3,240,480,30,50
task_5,15,28,480,720,30,50
task_6,9,19,0,240,30,50
task_7,14,5,240,480,30,50
task_8,7,4,480,720,30,50
task_9,23,5,0,240,30,50
task_10,15,2,240,480,30,50
task_11,5,28,480,720,30,50
task_12,25,10,0,240,30,50
task_13,12,25,240,480,30,50
task_14,16,22,480,720,30,50
task_15,10,23,0,240,30,50
task_16,11,6,240,480,30,50
task_17,25,26,480,720,30,50
task_18,2,0,0,240,30,50
task_19,20,24,240,480,30,50
task_20,19,24,480,720,30,50
task_21,10,6,0,240,30,50
task_22,16,4,240,480,30,50
task_23,15,3,480,720,30,50
task_24,23,20,0,240,30,50
task_25,0,13,240,480,30,50
task_26,17,23,480,720,30,50
task_27,25,15,0,240,30,50
task_28,10,28,240,480,30,50
task_29,23,18,480,720,30,50
task_30,28,27,0,240,30,50
task_31,8,4,240,480,30,50
task_32,15,4,480,720,30,50
task_33,24,12,0,240,30,50
task_34,22,12,240,480,30,50
task_35,22,14,480,720,30,50
task_36,19,17,0,240,30,50
task_37,10,9,240,480,30,50
task_38,24,5,480,720,30,50
task_39,20,0,0,240,30,50
task_40,11,27,240,480,30,50
task_41,0,23,480,720,30,50
task_42,6,19,0,240,30,50
task_43,27,27,240,480,30,50
task_44,5,27,480,720,30,50
task_45,15,28,0,240,30,50
task_46,12,8,240,480,30,50
task_47,10,3,480,720,30,50
task_48,26,0,0,240,30,50
task_49,2,0,240,480,30,50
task_50,16,15,480,720,30,50
task_51,13,10,0,240,30,50
task_52,24,17,240,480,30,50
task_53,10,25,480,720,30,50
task_54,23,27,0,240,30,50
