name,x,y,start_time,end_time,service_time,revenue
task_0,8,19,0,240,30,50
task_1,3,17,240,480,30,50
task_2,18,20,480,720,30,50
task_3,7,6,0,240,30,50
task_4,3,17,240,480,30,50
task_5,27,22,480,720,30,50
task_6,20,16,0,240,30,50
task_7,8,10,240,480,30,50
task_8,20,20,480,720,30,50
task_9,11,23,0,240,30,50
task_10,8,8,240,480,30,50
task_11,6,11,480,720,30,50
task_12,9,4,0,240,30,50
task_13,16,29,240,480,30,50
task_14,6,13,480,720,30,50
task_15,21,24,0,240,30,50
task_16,15,0,240,480,30,50
task_17,29,24,480,720,30,50
task_18,0,13,0,240,30,50
task_19,1,16,240,480,30,50
task_20,13,22,480,720,30,50
task_21,7,5,0,240,30,50
task_22,16,1,240,480,30,50
task_23,11,13,480,720,30,50
task_24,1,23,0,240,30,50
task_25,27,25,240,480,30,50
task_26,12,20,480,720,30,50
task_27,22,24,0,240,30,50
task_28,29,20,240,480,30,50
task_29,29,5,480,720,30,50
task_30,27,15,0,240,30,50
task_31,12,19,240,480,30,50
task_32,15,26,480,720,30,50
task_33,14,19,0,240,30,50
task_34,25,22,240,480,30,50
task_35,19,8,480,720,30,50
task_36,23,18,0,240,30,50
task_37,26,9,240,480,30,50
task_38,23,16,480,720,30,50
task_39,0,19,0,240,30,50
task_40,22,29,240,480,30,50
task_41,24,26,480,720,30,50
task_42,3,15,0,240,30,50
task_43,6,5,240,480,30,50
task_44,19,21,480,720,30,50
