name,x,y,start_time,end_time,service_time,revenue
task_0,9,6,0,240,30,50
task_1,18,3,240,480,30,50
task_2,24,11,480,720,30,50
task_3,16,27,0,240,30,50
task_4,2,7,240,480,30,50
task_5,17,23,480,720,30,50
task_6,8,14,0,240,30,50
task_7,13,26,240,480,30,50
task_8,3,16,480,720,30,50
task_9,20,4,0,240,30,50
task_10,19,22,240,480,30,50
task_11,15,19,480,720,30,50
task_12,18,23,0,240,30,50
task_13,13,9,240,480,30,50
task_14,24,20,480,720,30,50
task_15,18,22,0,240,30,50
task_16,17,17,240,480,30,50
task_17,14,23,480,720,30,50
task_18,17,17,0,240,30,50
task_19,29,4,240,480,30,50
task_20,23,23,480,720,30,50
task_21,28,7,0,240,30,50
task_22,26,5,240,480,30,50
task_23,1,13,480,720,30,50
task_24,7,15,0,240,30,50
task_25,22,20,240,480,30,50
task_26,3,5,480,720,30,50
task_27,26,16,0,240,30,50
task_28,24,20,240,480,30,50
task_29,13,28,480,720,30,50
task_30,2,19,0,240,30,50
task_31,6,7,240,480,30,50
task_32,16,1,480,720,30,50
task_33,27,4,0,240,30,50
task_34,10,19,240,480,30,50
task_35,23,15,480,720,30,50
task_36,14,14,0,240,30,50
task_37,12,21,240,480,30,50
task_38,6,28,480,720,30,50
task_39,19,28,0,240,30,50
task_40,9,28,240,480,30,50
task_41,5,24,480,720,30,50
task_42,11,29,0,240,30,50
task_43,24,0,240,480,30,50
task_44,3,15,480,720,30,50
task_45,1,9,0,240,30,50
task_46,15,5,240,480,30,50
task_47,2,29,480,720,30,50
task_48,24,10,0,240,30,50
task_49,17,10,240,480,30,50
task_50,3,13,480,720,30,50
task_51,10,2,0,240,30,50
task_52,20,25,240,480,30,50
task_53,11,13,480,720,30,50
task_54,29,12,0,240,30,50
task_55,17,7,240,480,30,50
task_56,7,5,480,720,30,50
task_57,5,18,0,240,30,50
task_58,23,6,240,480,30,50
task_59,21,8,480,720,30,50
