name,x,y,start_time,end_time,service_time,revenue
task_0,27,3,0,240,30,50
task_1,8,0,240,480,30,50
task_2,8,4,480,720,30,50
task_3,15,1,0,240,30,50
task_4,4,15,240,480,30,50
task_5,6,25,480,720,30,50
task_6,2,1,0,240,30,50
task_7,13,26,240,480,30,50
task_8,9,1,480,720,30,50
task_9,26,15,0,240,30,50
task_10,26,28,240,480,30,50
task_11,9,2,480,720,30,50
task_12,28,10,0,240,30,50
task_13,18,24,240,480,30,50
task_14,5,12,480,720,30,50
task_15,0,26,0,240,30,50
task_16,24,7,240,480,30,50
task_17,6,17,480,720,30,50
task_18,22,4,0,240,30,50
task_19,17,22,240,480,30,50
task_20,21,15,480,720,30,50
task_21,10,15,0,240,30,50
task_22,7,0,240,480,30,50
task_23,21,2,480,720,30,50
task_24,12,7,0,240,30,50
task_25,1,17,240,480,30,50
task_26,10,2,480,720,30,50
task_27,17,7,0,240,30,50
task_28,22,6,240,480,30,50
task_29,7,1,480,720,30,50
task_30,20,15,0,240,30,50
task_31,10,2,240,480,30,50
task_32,2,17,480,720,30,50
task_33,21,9,0,240,30,50
task_34,8,16,240,480,30,50
task_35,12,17,480,720,30,50
task_36,17,3,0,240,30,50
task_37,23,13,240,480,30,50
task_38,26,9,480,720,30,50
task_39,18,29,0,240,30,50
task_40,3,14,240,480,30,50
task_41,6,2,480,720,30,50
task_42,12,12,0,240,30,50
task_43,8,12,240,480,30,50
task_44,11,13,480,720,30,50
task_45,0,22,0,240,30,50
task_46,12,26,240,480,30,50
task_47,13,4,480,720,30,50
task_48,0,0,0,240,30,50
task_49,29,25,240,480,30,50
task_50,4,16,480,720,30,50
task_51,28,5,0,240,30,50
task_52,7,25,240,480,30,50
task_53,0,6,480,720,30,50
task_54,23,11,0,240,30,50
