name,x,y,start_time,end_time,service_time,revenue
task_0,9,21,0,240,30,50
task_1,14,7,240,480,30,50
task_2,19,28,480,720,30,50
task_3,0,2,0,240,30,50
task_4,25,17,240,480,30,50
task_5,27,14,480,720,30,50
task_6,28,13,0,240,30,50
task_7,20,10,240,480,30,50
task_8,6,11,480,720,30,50
task_9,11,2,0,240,30,50
task_10,29,1,240,480,30,50
task_11,25,7,480,720,30,50
task_12,26,21,0,240,30,50
task_13,27,17,240,480,30,50
task_14,21,13,480,720,30,50
task_15,8,6,0,240,30,50
task_16,14,0,240,480,30,50
task_17,11,12,480,720,30,50
task_18,20,1,0,240,30,50
task_19,29,27,240,480,30,50
task_20,9,11,480,720,30,50
task_21,13,15,0,240,30,50
task_22,10,26,240,480,30,50
task_23,11,12,480,720,30,50
task_24,2,2,0,240,30,50
task_25,19,25,240,480,30,50
task_26,3,15,480,720,30,50
task_27,22,14,0,240,30,50
task_28,17,0,240,480,30,50
task_29,16,2,480,720,30,50
task_30,11,27,0,240,30,50
task_31,13,7,240,480,30,50
task_32,3,3,480,720,30,50
task_33,20,15,0,240,30,50
task_34,22,21,240,480,30,50
