name,x,y,start_time,end_time,service_time,revenue
task_0,6,4,0,240,30,50
task_1,5,24,240,480,30,50
task_2,15,1,480,720,30,50
task_3,7,10,0,240,30,50
task_4,26,15,240,480,30,50
task_5,26,18,480,720,30,50
task_6,18,16,0,240,30,50
task_7,14,26,240,480,30,50
task_8,27,13,480,720,30,50
task_9,23,10,0,240,30,50
task_10,16,8,240,480,30,50
task_11,8,7,480,720,30,50
task_12,26,16,0,240,30,50
task_13,2,8,240,480,30,50
task_14,20,29,480,720,30,50
task_15,12,18,0,240,30,50
task_16,28,9,240,480,30,50
task_17,12,4,480,720,30,50
task_18,13,29,0,240,30,50
task_19,0,9,240,480,30,50
task_20,15,9,480,720,30,50
task_21,6,27,0,240,30,50
task_22,13,4,240,480,30,50
task_23,5,22,480,720,30,50
task_24,22,6,0,240,30,50
task_25,19,9,240,480,30,50
task_26,4,3,480,720,30,50
task_27,12,15,0,240,30,50
task_28,27,15,240,480,30,50
task_29,25,26,480,720,30,50
task_30,19,20,0,240,30,50
task_31,25,20,240,480,30,50
task_32,18,22,480,720,30,50
task_33,29,0,0,240,30,50
task_34,6,9,240,480,30,50
task_35,9,18,480,720,30,50
task_36,7,25,0,240,30,50
task_37,10,17,240,480,30,50
task_38,27,24,480,720,30,50
task_39,7,9,0,240,30,50
task_40,6,6,240,480,30,50
task_41,25,3,480,720,30,50
task_42,20,14,0,240,30,50
task_43,10,28,240,480,30,50
task_44,11,15,480,720,30,50
task_45,15,26,0,240,30,50
task_46,5,4,240,480,30,50
task_47,22,16,480,720,30,50
task_48,7,3,0,240,30,50
task_49,5,14,240,480,30,50
task_50,23,12,480,720,30,50
task_51,4,20,0,240,30,50
task_52,4,6,240,480,30,50
task_53,5,18,480,720,30,50
task_54,12,14,0,240,30,50
