name,x,y,start_time,end_time,service_time,revenue
task_0,14,20,0,240,30,50
task_1,23,11,240,480,30,50
task_2,14,4,480,720,30,50
task_3,10,2,0,240,30,50
task_4,24,25,240,480,30,50
task_5,14,8,480,720,30,50
task_6,14,29,0,240,30,50
task_7,12,5,240,480,30,50
task_8,4,26,480,720,30,50
task_9,28,13,0,240,30,50
task_10,23,22,240,480,30,50
task_11,21,26,480,720,30,50
task_12,14,29,0,240,30,50
task_13,28,17,240,480,30,50
task_14,21,23,480,720,30,50
task_15,22,25,0,240,30,50
task_16,22,5,240,480,30,50
task_17,28,25,480,720,30,50
task_18,0,1,0,240,30,50
task_19,0,19,240,480,30,50
task_20,7,0,480,720,30,50
task_21,7,3,0,240,30,50
task_22,28,22,240,480,30,50
task_23,28,20,480,720,30,50
task_24,10,14,0,240,30,50
task_25,26,20,240,480,30,50
task_26,14,11,480,720,30,50
task_27,10,8,0,240,30,50
task_28,28,22,240,480,30,50
task_29,12,22,480,720,30,50
task_30,23,17,0,240,30,50
task_31,5,6,240,480,30,50
task_32,12,27,480,720,30,50
task_33,7,6,0,240,30,50
task_34,21,28,240,480,30,50
task_35,21,11,480,720,30,50
task_36,6,3,0,240,30,50
task_37,4,19,240,480,30,50
task_38,19,7,480,720,30,50
task_39,24,21,0,240,30,50
task_40,23,25,240,480,30,50
task_41,26,26,480,720,30,50
task_42,19,17,0,240,30,50
task_43,9,5,240,480,30,50
task_44,20,14,480,720,30,50
task_45,11,12,0,240,30,50
task_46,19,4,240,480,30,50
task_47,3,20,480,720,30,50
task_48,26,17,0,240,30,50
task_49,12,21,240,480,30,50
task_50,25,10,480,720,30,50
task_51,6,1,0,240,30,50
task_52,29,7,240,480,30,50
task_53,15,22,480,720,30,50
task_54,11,21,0,240,30,50
task_55,12,23,240,480,30,50
task_56,28,5,480,720,30,50
task_57,18,17,0,240,30,50
task_58,6,27,240,480,30,50
task_59,2,29,480,720,30,50
