name,x,y,start_time,end_time,service_time,revenue
task_0,11,12,0,240,30,50
task_1,0,22,240,480,30,50
task_2,17,8,480,720,30,50
task_3,3,11,0,240,30,50
task_4,21,24,240,480,30,50
task_5,6,20,480,720,30,50
task_6,28,15,0,240,30,50
task_7,5,5,240,480,30,50
task_8,12,24,480,720,30,50
task_9,17,12,0,240,30,50
task_10,12,24,240,480,30,50
task_11,11,2,480,720,30,50
task_12,17,15,0,240,30,50
task_13,20,20,240,480,30,50
task_14,0,22,480,720,30,50
task_15,19,19,0,240,30,50
task_16,13,0,240,480,30,50
task_17,14,25,480,720,30,50
task_18,22,8,0,240,30,50
task_19,12,0,240,480,30,50
task_20,26,4,480,720,30,50
task_21,22,3,0,240,30,50
task_22,14,11,240,480,30,50
task_23,13,28,480,720,30,50
task_24,11,2,0,240,30,50
task_25,23,8,240,480,30,50
task_26,17,8,480,720,30,50
task_27,0,14,0,240,30,50
task_28,25,21,240,480,30,50
task_29,9,20,480,720,30,50
task_30,2,16,0,240,30,50
task_31,10,2,240,480,30,50
task_32,26,14,480,720,30,50
task_33,10,12,0,240,30,50
task_34,5,16,240,480,30,50
task_35,14,28,480,720,30,50
task_36,21,25,0,240,30,50
task_37,9,28,240,480,30,50
task_38,8,18,480,720,30,50
task_39,29,8,0,240,30,50
task_40,17,1,240,480,30,50
task_41,1,26,480,720,30,50
task_42,0,28,0,240,30,50
task_43,18,17,240,480,30,50
task_44,21,27,480,720,30,50
task_45,2,11,0,240,30,50
task_46,4,16,240,480,30,50
task_47,22,28,480,720,30,50
task_48,27,10,0,240,30,50
task_49,25,14,240,480,30,50
task_50,17,8,480,720,30,50
task_51,6,11,0,240,30,50
task_52,3,4,240,480,30,50
task_53,12,20,480,720,30,50
task_54,26,11,0,240,30,50
task_55,1,11,240,480,30,50
task_56,9,11,480,720,30,50
task_57,13,4,0,240,30,50
task_58,16,23,240,480,30,50
task_59,15,25,480,720,30,50
