name,x,y,start_time,end_time,service_time,revenue
task_0,22,18,0,240,30,50
task_1,22,13,240,480,30,50
task_2,28,4,480,720,30,50
task_3,22,2,0,240,30,50
task_4,9,24,240,480,30,50
task_5,23,11,480,720,30,50
task_6,7,12,0,240,30,50
task_7,1,23,240,480,30,50
task_8,26,6,480,720,30,50
task_9,25,15,0,240,30,50
task_10,14,9,240,480,30,50
task_11,11,2,480,720,30,50
task_12,10,24,0,240,30,50
task_13,27,4,240,480,30,50
task_14,2,14,480,720,30,50
task_15,28,10,0,240,30,50
task_16,9,2,240,480,30,50
task_17,23,21,480,720,30,50
task_18,0,20,0,240,30,50
task_19,19,4,240,480,30,50
task_20,8,15,480,720,30,50
task_21,16,8,0,240,30,50
task_22,2,1,240,480,30,50
task_23,6,29,480,720,30,50
task_24,8,17,0,240,30,50
task_25,0,6,240,480,30,50
task_26,26,15,480,720,30,50
task_27,19,13,0,240,30,50
task_28,25,10,240,480,30,50
task_29,25,4,480,720,30,50
task_30,26,3,0,240,30,50
task_31,29,16,240,480,30,50
task_32,10,8,480,720,30,50
task_33,16,21,0,240,30,50
task_34,11,18,240,480,30,50
task_35,15,13,480,720,30,50
task_36,21,12,0,240,30,50
task_37,7,23,240,480,30,50
task_38,12,1,480,720,30,50
task_39,6,12,0,240,30,50
task_40,21,2,240,480,30,50
task_41,11,9,480,720,30,50
task_42,29,5,0,240,30,50
task_43,0,12,240,480,30,50
task_44,8,9,480,720,30,50
task_45,15,1,0,240,30,50
task_46,18,2,240,480,30,50
task_47,0,8,480,720,30,50
task_48,1,15,0,240,30,50
task_49,14,13,240,480,30,50
