name,x,y,start_time,end_time,service_time,revenue
task_0,0,18,0,240,30,50
task_1,0,5,240,480,30,50
task_2,25,9,480,720,30,50
task_3,18,22,0,240,30,50
task_4,3,21,240,480,30,50
task_5,12,16,480,720,30,50
task_6,8,19,0,240,30,50
task_7,25,10,240,480,30,50
task_8,15,20,480,720,30,50
task_9,24,16,0,240,30,50
task_10,25,19,240,480,30,50
task_11,27,22,480,720,30,50
task_12,9,19,0,240,30,50
task_13,28,16,240,480,30,50
task_14,22,6,480,720,30,50
task_15,23,9,0,240,30,50
task_16,0,22,240,480,30,50
task_17,0,10,480,720,30,50
task_18,0,29,0,240,30,50
task_19,14,15,240,480,30,50
task_20,17,8,480,720,30,50
task_21,9,26,0,240,30,50
task_22,26,11,240,480,30,50
task_23,7,26,480,720,30,50
task_24,6,14,0,240,30,50
task_25,16,12,240,480,30,50
task_26,12,29,480,720,30,50
task_27,11,8,0,240,30,50
task_28,22,25,240,480,30,50
task_29,24,16,480,720,30,50
task_30,23,27,0,240,30,50
task_31,15,22,240,480,30,50
task_32,25,20,480,720,30,50
task_33,14,21,0,240,30,50
task_34,20,3,240,480,30,50
task_35,19,9,480,720,30,50
task_36,2,0,0,240,30,50
task_37,26,2,240,480,30,50
task_38,5,29,480,720,30,50
task_39,13,8,0,240,30,50
