name,x,y,start_time,end_time,service_time,revenue
task_0,26,3,0,240,30,50
task_1,22,6,240,480,30,50
task_2,18,29,480,720,30,50
task_3,24,17,0,240,30,50
task_4,1,2,240,480,30,50
task_5,6,2,480,720,30,50
task_6,24,25,0,240,30,50
task_7,27,23,240,480,30,50
task_8,19,13,480,720,30,50
task_9,2,9,0,240,30,50
task_10,3,18,240,480,30,50
task_11,10,14,480,720,30,50
task_12,16,4,0,240,30,50
task_13,19,16,240,480,30,50
task_14,18,23,480,720,30,50
task_15,15,24,0,240,30,50
task_16,23,20,240,480,30,50
task_17,1,0,480,720,30,50
task_18,21,25,0,240,30,50
task_19,4,0,240,480,30,50
task_20,24,15,480,720,30,50
task_21,5,27,0,240,30,50
task_22,2,11,240,480,30,50
task_23,3,20,480,720,30,50
task_24,11,14,0,240,30,50
task_25,10,20,240,480,30,50
task_26,19,25,480,720,30,50
task_27,23,2,0,240,30,50
task_28,13,19,240,480,30,50
task_29,21,20,480,720,30,50
task_30,13,10,0,240,30,50
task_31,20,11,240,480,30,50
task_32,8,0,480,720,30,50
task_33,23,4,0,240,30,50
task_34,14,2,240,480,30,50
task_35,28,27,480,720,30,50
task_36,29,26,0,240,30,50
task_37,1,13,240,480,30,50
task_38,16,28,480,720,30,50
task_39,11,3,0,240,30,50
task_40,5,10,240,480,30,50
task_41,1,9,480,720,30,50
task_42,22,9,0,240,30,50
task_43,2,12,240,480,30,50
task_44,1,20,480,720,30,50
task_45,13,9,0,240,30,50
task_46,12,9,240,480,30,50
task_47,7,19,480,720,30,50
task_48,14,9,0,240,30,50
task_49,6,21,240,480,30,50
task_50,28,15,480,720,30,50
task_51,4,28,0,240,30,50
task_52,24,6,240,480,30,50
task_53,25,21,480,720,30,50
task_54,15,24,0,240,30,50
task_55,22,25,240,480,30,50
task_56,15,22,480,720,30,50
task_57,26,0,0,240,30,50
task_58,20,13,240,480,30,50
task_59,2,25,480,720,30,50
