name,x,y,start_time,end_time,service_time,revenue
task_0,24,16,0,240,30,50
task_1,15,22,240,480,30,50
task_2,12,4,480,720,30,50
task_3,29,12,0,240,30,50
task_4,12,13,240,480,30,50
task_5,0,21,480,720,30,50
task_6,14,10,0,240,30,50
task_7,18,7,240,480,30,50
task_8,27,25,480,720,30,50
task_9,22,15,0,240,30,50
task_10,27,13,240,480,30,50
task_11,15,18,480,720,30,50
task_12,6,13,0,240,30,50
task_13,2,26,240,480,30,50
task_14,13,7,480,720,30,50
task_15,29,8,0,240,30,50
task_16,27,27,240,480,30,50
task_17,15,10,480,720,30,50
task_18,21,2,0,240,30,50
task_19,27,27,240,480,30,50
task_20,6,20,480,720,30,50
task_21,11,23,0,240,30,50
task_22,9,9,240,480,30,50
task_23,8,2,480,720,30,50
task_24,9,0,0,240,30,50
task_25,14,8,240,480,30,50
task_26,24,16,480,720,30,50
task_27,24,0,0,240,30,50
task_28,19,24,240,480,30,50
task_29,11,20,480,720,30,50
task_30,18,27,0,240,30,50
task_31,14,10,240,480,30,50
task_32,20,15,480,720,30,50
task_33,24,4,0,240,30,50
task_34,27,14,240,480,30,50
task_35,2,8,480,720,30,50
task_36,13,1,0,240,30,50
task_37,4,11,240,480,30,50
task_38,24,12,480,720,30,50
task_39,5,21,0,240,30,50
