name,x,y,start_time,end_time,service_time,revenue
task_0,22,26,0,240,30,50
task_1,2,18,240,480,30,50
task_2,2,7,480,720,30,50
task_3,24,14,0,240,30,50
task_4,25,19,240,480,30,50
task_5,4,24,480,720,30,50
task_6,25,4,0,240,30,50
task_7,11,10,240,480,30,50
task_8,23,22,480,720,30,50
task_9,28,7,0,240,30,50
task_10,23,18,240,480,30,50
task_11,19,4,480,720,30,50
task_12,20,13,0,240,30,50
task_13,3,22,240,480,30,50
task_14,12,18,480,720,30,50
task_15,28,6,0,240,30,50
task_16,12,23,240,480,30,50
task_17,8,1,480,720,30,50
task_18,8,18,0,240,30,50
task_19,16,27,240,480,30,50
task_20,11,16,480,720,30,50
task_21,24,25,0,240,30,50
task_22,6,8,240,480,30,50
task_23,5,19,480,720,30,50
task_24,10,17,0,240,30,50
task_25,24,2,240,480,30,50
task_26,29,8,480,720,30,50
task_27,9,21,0,240,30,50
task_28,18,1,240,480,30,50
task_29,0,9,480,720,30,50
task_30,19,3,0,240,30,50
task_31,20,4,240,480,30,50
task_32,23,22,480,720,30,50
task_33,4,5,0,240,30,50
task_34,19,28,240,480,30,50
task_35,13,21,480,720,30,50
task_36,6,18,0,240,30,50
task_37,20,23,240,480,30,50
task_38,21,5,480,720,30,50
task_39,18,2,0,240,30,50
task_40,0,17,240,480,30,50
task_41,7,12,480,720,30,50
task_42,23,0,0,240,30,50
task_43,24,28,240,480,30,50
task_44,14,13,480,720,30,50
task_45,11,20,0,240,30,50
task_46,14,27,240,480,30,50
task_47,6,17,480,720,30,50
task_48,11,11,0,240,30,50
task_49,20,25,240,480,30,50
