name,x,y,start_time,end_time,service_time,revenue
task_0,5,8,0,240,30,50
task_1,16,10,240,480,30,50
task_2,19,3,480,720,30,50
task_3,12,7,0,240,30,50
task_4,4,25,240,480,30,50
task_5,23,10,480,720,30,50
task_6,11,29,0,240,30,50
task_7,2,15,240,480,30,50
task_8,16,8,480,720,30,50
task_9,4,17,0,240,30,50
task_10,11,12,240,480,30,50
task_11,1,0,480,720,30,50
task_12,26,7,0,240,30,50
task_13,19,7,240,480,30,50
task_14,20,11,480,720,30,50
task_15,14,2,0,240,30,50
task_16,19,10,240,480,30,50
task_17,5,20,480,720,30,50
task_18,14,21,0,240,30,50
task_19,12,18,240,480,30,50
task_20,18,11,480,720,30,50
task_21,18,25,0,240,30,50
task_22,0,17,240,480,30,50
task_23,11,12,480,720,30,50
task_24,9,20,0,240,30,50
task_25,20,3,240,480,30,50
task_26,27,27,480,720,30,50
task_27,5,13,0,240,30,50
task_28,13,29,240,480,30,50
task_29,4,11,480,720,30,50
task_30,16,15,0,240,30,50
task_31,14,17,240,480,30,50
task_32,5,26,480,720,30,50
task_33,2,20,0,240,30,50
task_34,25,3,240,480,30,50
task_35,22,25,480,720,30,50
task_36,12,27,0,240,30,50
task_37,26,2,240,480,30,50
task_38,24,21,480,720,30,50
task_39,11,12,0,240,30,50
task_40,25,14,240,480,30,50
task_41,25,12,480,720,30,50
task_42,29,25,0,240,30,50
task_43,20,10,240,480,30,50
task_44,16,1,480,720,30,50
task_45,9,16,0,240,30,50
task_46,13,19,240,480,30,50
task_47,3,25,480,720,30,50
task_48,13,23,0,240,30,50
task_49,20,11,240,480,30,50
