name,x,y,start_time,end_time,service_time,revenue
task_0,0,8,0,240,30,50
task_1,16,13,240,480,30,50
task_2,14,29,480,720,30,50
task_3,28,21,0,240,30,50
task_4,10,22,240,480,30,50
task_5,25,8,480,720,30,50
task_6,17,3,0,240,30,50
task_7,24,6,240,480,30,50
task_8,21,26,480,720,30,50
task_9,22,0,0,240,30,50
task_10,20,12,240,480,30,50
task_11,12,25,480,720,30,50
task_12,22,7,0,240,30,50
task_13,27,24,240,480,30,50
task_14,8,7,480,720,30,50
task_15,5,14,0,240,30,50
task_16,8,17,240,480,30,50
task_17,3,11,480,720,30,50
task_18,1,10,0,240,30,50
task_19,1,7,240,480,30,50
task_20,9,0,480,720,30,50
task_21,0,4,0,240,30,50
task_22,28,29,240,480,30,50
task_23,21,15,480,720,30,50
task_24,2,3,0,240,30,50
task_25,28,25,240,480,30,50
task_26,24,1,480,720,30,50
task_27,15,12,0,240,30,50
task_28,23,29,240,480,30,50
task_29,17,9,480,720,30,50
task_30,2,3,0,240,30,50
task_31,7,10,240,480,30,50
task_32,15,7,480,720,30,50
task_33,17,27,0,240,30,50
task_34,21,5,240,480,30,50
task_35,7,10,480,720,30,50
task_36,0,23,0,240,30,50
task_37,2,7,240,480,30,50
task_38,28,27,480,720,30,50
task_39,5,11,0,240,30,50
task_40,23,28,240,480,30,50
task_41,28,21,480,720,30,50
task_42,3,27,0,240,30,50
task_43,29,10,240,480,30,50
task_44,25,20,480,720,30,50
task_45,0,3,0,240,30,50
task_46,14,4,240,480,30,50
task_47,12,2,480,720,30,50
task_48,0,11,0,240,30,50
task_49,19,17,240,480,30,50
task_50,11,25,480,720,30,50
task_51,16,11,0,240,30,50
task_52,5,16,240,480,30,50
task_53,12,20,480,720,30,50
task_54,9,5,0,240,30,50
