name,x,y,start_time,end_time,service_time,revenue
task_0,1,19,0,240,30,50
task_1,7,13,240,480,30,50
task_2,3,4,480,720,30,50
task_3,8,27,0,240,30,50
task_4,9,25,240,480,30,50
task_5,27,24,480,720,30,50
task_6,14,6,0,240,30,50
task_7,2,27,240,480,30,50
task_8,18,3,480,720,30,50
task_9,1,17,0,240,30,50
task_10,0,20,240,480,30,50
task_11,0,6,480,720,30,50
task_12,23,20,0,240,30,50
task_13,3,29,240,480,30,50
task_14,9,3,480,720,30,50
task_15,29,2,0,240,30,50
task_16,22,12,240,480,30,50
task_17,8,25,480,720,30,50
task_18,9,21,0,240,30,50
task_19,3,11,240,480,30,50
task_20,24,2,480,720,30,50
task_21,24,24,0,240,30,50
task_22,3,5,240,480,30,50
task_23,10,11,480,720,30,50
task_24,16,5,0,240,30,50
task_25,16,14,240,480,30,50
task_26,19,23,480,720,30,50
task_27,9,24,0,240,30,50
task_28,29,26,240,480,30,50
task_29,24,7,480,720,30,50
task_30,29,28,0,240,30,50
task_31,20,4,240,480,30,50
task_32,12,11,480,720,30,50
task_33,3,14,0,240,30,50
task_34,14,18,240,480,30,50
task_35,9,12,480,720,30,50
task_36,6,3,0,240,30,50
task_37,24,5,240,480,30,50
task_38,11,16,480,720,30,50
task_39,17,8,0,240,30,50
task_40,16,25,240,480,30,50
task_41,5,27,480,720,30,50
task_42,6,22,0,240,30,50
task_43,1,2,240,480,30,50
task_44,15,16,480,720,30,50
task_45,22,10,0,240,30,50
task_46,1,21,240,480,30,50
task_47,29,27,480,720,30,50
task_48,7,9,0,240,30,50
task_49,20,5,240,480,30,50
