name,x,y,start_time,end_time,service_time,revenue
task_0,6,0,0,240,30,50
task_1,2,12,240,480,30,50
task_2,8,4,480,720,30,50
task_3,16,26,0,240,30,50
task_4,13,7,240,480,30,50
task_5,11,15,480,720,30,50
task_6,6,29,0,240,30,50
task_7,29,5,240,480,30,50
task_8,14,1,480,720,30,50
task_9,24,20,0,240,30,50
task_10,11,26,240,480,30,50
task_11,12,23,480,720,30,50
task_12,5,0,0,240,30,50
task_13,17,26,240,480,30,50
task_14,19,18,480,720,30,50
task_15,22,2,0,240,30,50
task_16,20,19,240,480,30,50
task_17,26,16,480,720,30,50
task_18,13,2,0,240,30,50
task_19,20,9,240,480,30,50
task_20,8,13,480,720,30,50
task_21,8,15,0,240,30,50
task_22,24,3,240,480,30,50
task_23,25,2,480,720,30,50
task_24,24,8,0,240,30,50
task_25,21,16,240,480,30,50
task_26,0,1,480,720,30,50
task_27,29,9,0,240,30,50
task_28,13,4,240,480,30,50
task_29,25,24,480,720,30,50
task_30,13,24,0,240,30,50
task_31,7,26,240,480,30,50
task_32,28,19,480,720,30,50
task_33,15,19,0,240,30,50
task_34,18,21,240,480,30,50
