name,x,y,start_time,end_time,service_time,revenue
task_0,12,15,0,240,30,50
task_1,9,4,240,480,30,50
task_2,1,24,480,720,30,50
task_3,1,24,0,240,30,50
task_4,10,0,240,480,30,50
task_5,24,1,480,720,30,50
task_6,22,27,0,240,30,50
task_7,16,17,240,480,30,50
task_8,8,7,480,720,30,50
task_9,13,26,0,240,30,50
task_10,9,8,240,480,30,50
task_11,18,17,480,720,30,50
task_12,9,13,0,240,30,50
task_13,19,28,240,480,30,50
task_14,2,25,480,720,30,50
task_15,26,29,0,240,30,50
task_16,5,18,240,480,30,50
task_17,13,14,480,720,30,50
task_18,20,19,0,240,30,50
task_19,0,27,240,480,30,50
task_20,15,8,480,720,30,50
task_21,6,23,0,240,30,50
task_22,19,28,240,480,30,50
task_23,3,19,480,720,30,50
task_24,23,28,0,240,30,50
task_25,10,9,240,480,30,50
task_26,6,2,480,720,30,50
task_27,20,25,0,240,30,50
task_28,0,13,240,480,30,50
task_29,13,19,480,720,30,50
task_30,4,17,0,240,30,50
task_31,21,4,240,480,30,50
task_32,11,9,480,720,30,50
task_33,16,24,0,240,30,50
task_34,21,13,240,480,30,50
task_35,22,27,480,720,30,50
task_36,23,11,0,240,30,50
task_37,25,10,240,480,30,50
task_38,11,9,480,720,30,50
task_39,28,25,0,240,30,50
task_40,13,9,240,480,30,50
task_41,1,14,480,720,30,50
task_42,29,26,0,240,30,50
task_43,6,4,240,480,30,50
task_44,28,10,480,720,30,50
task_45,8,15,0,240,30,50
task_46,14,17,240,480,30,50
task_47,12,3,480,720,30,50
task_48,0,1,0,240,30,50
task_49,25,3,240,480,30,50
