name,x,y,start_time,end_time,service_time,revenue
task_0,11,12,0,240,30,50
task_1,26,24,240,480,30,50
task_2,6,21,480,720,30,50
task_3,16,4,0,240,30,50
task_4,20,15,240,480,30,50
task_5,8,23,480,720,30,50
task_6,11,16,0,240,30,50
task_7,25,6,240,480,30,50
task_8,12,2,480,720,30,50
task_9,13,2,0,240,30,50
task_10,23,8,240,480,30,50
task_11,25,28,480,720,30,50
task_12,11,21,0,240,30,50
task_13,26,8,240,480,30,50
task_14,20,18,480,720,30,50
task_15,18,27,0,240,30,50
task_16,21,15,240,480,30,50
task_17,13,25,480,720,30,50
task_18,24,14,0,240,30,50
task_19,26,18,240,480,30,50
task_20,27,29,480,720,30,50
task_21,25,21,0,240,30,50
task_22,7,27,240,480,30,50
task_23,4,12,480,720,30,50
task_24,16,11,0,240,30,50
task_25,11,19,240,480,30,50
task_26,28,3,480,720,30,50
task_27,0,9,0,240,30,50
task_28,27,17,240,480,30,50
task_29,25,26,480,720,30,50
task_30,12,19,0,240,30,50
task_31,11,14,240,480,30,50
task_32,2,22,480,720,30,50
task_33,12,24,0,240,30,50
task_34,16,19,240,480,30,50
