name,x,y,start_time,end_time,service_time,revenue
task_0,28,23,0,240,30,50
task_1,7,13,240,480,30,50
task_2,25,15,480,720,30,50
task_3,26,23,0,240,30,50
task_4,13,27,240,480,30,50
task_5,2,10,480,720,30,50
task_6,7,29,0,240,30,50
task_7,24,26,240,480,30,50
task_8,12,5,480,720,30,50
task_9,8,10,0,240,30,50
task_10,0,18,240,480,30,50
task_11,28,18,480,720,30,50
task_12,6,23,0,240,30,50
task_13,2,20,240,480,30,50
task_14,4,9,480,720,30,50
task_15,2,10,0,240,30,50
task_16,17,28,240,480,30,50
task_17,24,19,480,720,30,50
task_18,9,7,0,240,30,50
task_19,12,7,240,480,30,50
task_20,3,20,480,720,30,50
task_21,10,11,0,240,30,50
task_22,3,29,240,480,30,50
task_23,25,14,480,720,30,50
task_24,11,10,0,240,30,50
task_25,0,5,240,480,30,50
task_26,19,23,480,720,30,50
task_27,13,3,0,240,30,50
task_28,14,6,240,480,30,50
task_29,21,28,480,720,30,50
task_30,27,23,0,240,30,50
task_31,9,3,240,480,30,50
task_32,14,8,480,720,30,50
task_33,9,27,0,240,30,50
task_34,8,15,240,480,30,50
task_35,22,15,480,720,30,50
task_36,4,4,0,240,30,50
task_37,6,26,240,480,30,50
task_38,2,4,480,720,30,50
task_39,1,0,0,240,30,50
task_40,9,9,240,480,30,50
task_41,19,0,480,720,30,50
task_42,26,24,0,240,30,50
task_43,7,18,240,480,30,50
task_44,14,29,480,720,30,50
task_45,5,24,0,240,30,50
task_46,14,7,240,480,30,50
task_47,21,9,480,720,30,50
task_48,0,14,0,240,30,50
task_49,12,14,240,480,30,50
