name,x,y,start_time,end_time,service_time,revenue
task_0,24,27,0,240,30,50
task_1,24,27,240,480,30,50
task_2,28,26,480,720,30,50
task_3,19,1,0,240,30,50
task_4,8,19,240,480,30,50
task_5,29,0,480,720,30,50
task_6,2,8,0,240,30,50
task_7,23,2,240,480,30,50
task_8,29,2,480,720,30,50
task_9,25,16,0,240,30,50
task_10,11,10,240,480,30,50
task_11,3,14,480,720,30,50
task_12,15,10,0,240,30,50
task_13,7,28,240,480,30,50
task_14,13,1,480,720,30,50
task_15,29,4,0,240,30,50
task_16,11,16,240,480,30,50
task_17,24,11,480,720,30,50
task_18,24,20,0,240,30,50
task_19,17,10,240,480,30,50
task_20,28,6,480,720,30,50
task_21,10,13,0,240,30,50
task_22,0,20,240,480,30,50
task_23,4,18,480,720,30,50
task_24,29,28,0,240,30,50
task_25,17,21,240,480,30,50
task_26,8,8,480,720,30,50
task_27,16,16,0,240,30,50
task_28,13,25,240,480,30,50
task_29,16,2,480,720,30,50
