name,x,y,start_time,end_time,service_time,revenue
task_0,21,14,0,240,30,50
task_1,19,8,240,480,30,50
task_2,29,24,480,720,30,50
task_3,23,3,0,240,30,50
task_4,1,24,240,480,30,50
task_5,14,22,480,720,30,50
task_6,8,21,0,240,30,50
task_7,23,23,240,480,30,50
task_8,14,26,480,720,30,50
task_9,4,14,0,240,30,50
task_10,9,9,240,480,30,50
task_11,16,10,480,720,30,50
task_12,28,14,0,240,30,50
task_13,13,3,240,480,30,50
task_14,16,21,480,720,30,50
task_15,18,7,0,240,30,50
task_16,22,24,240,480,30,50
task_17,2,17,480,720,30,50
task_18,25,1,0,240,30,50
task_19,28,8,240,480,30,50
task_20,24,27,480,720,30,50
task_21,0,22,0,240,30,50
task_22,22,12,240,480,30,50
task_23,2,9,480,720,30,50
task_24,12,3,0,240,30,50
task_25,26,4,240,480,30,50
task_26,17,4,480,720,30,50
task_27,27,25,0,240,30,50
task_28,0,14,240,480,30,50
task_29,10,16,480,720,30,50
task_30,8,0,0,240,30,50
task_31,11,27,240,480,30,50
task_32,23,12,480,720,30,50
task_33,17,29,0,240,30,50
task_34,0,28,240,480,30,50
task_35,9,7,480,720,30,50
task_36,17,29,0,240,30,50
task_37,16,0,240,480,30,50
task_38,7,13,480,720,30,50
task_39,20,3,0,240,30,50
task_40,7,8,240,480,30,50
task_41,13,12,480,720,30,50
task_42,24,21,0,240,30,50
task_43,13,25,240,480,30,50
task_44,4,19,480,720,30,50
